,Région,Service AIOT,Sous-service AIOT,Equipe AIOT,Thématique AIOT,Code_AIOT,Siret,Raison sociale ,Nom_usuel,Adresse 1,Adresse 2,Adresse 3,Code postal,Commune,Courriel d'échange avec l'administration,Coordonnées X,Coordonnées Y,Référentiel géographique,AIOT publiable,Statut Seveso,Statut IED,Régime autorisé,Régime en vigueur,Site prioritaire PPC,Site à enjeux PPC,Autres marqueurs de priorité,Carrière,POI,PAC,PPI,PPRT,SUP seveso,Biocides,Fluides frigo,Nanos,Reach,Garanties financières,Acte valide GF,Rubrique IED principale,Alinéa rubrique IED principale,BREF principal,Marqueurs régionaux,longitude,latitude,nb_points,groupe_id,geometry
1126,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400332,41575066000011,ROBERTET,ROBERTET,48 avenue Jean Maubert,(RD304),,06130,Grasse,alice.antonelli@robertet.com,1018518,6291487,Lambert 93,Oui,Seveso seuil haut,Oui,A,A,Oui,Oui,Alerte secheresse,Non concernée,2007-01-01 00:00:00,,,,,,,,,,-,3410 - Fabrication de produits chimiques organiques,a,WGC - 2022-12-12,"reservé SPR,PPA,est_un_P,AS EAU mensuelle,a_PPC_2017",6.948696526533587,43.650733397152315,1.0,1440.0,POINT (6.948696526533587 43.650733397152315)
1127,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400333,41575066000011,ROBERTET SA,ROBERTET VILLE,37 Avenue SIDI BRAHIM,,,06130,Grasse,Alice.Antonelli@robertet.com,1016816,6291507,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,2005-10-01 00:00:00,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,3410 - Fabrication de produits chimiques organiques,a,WGC - 2022-12-12,"a_PPC_2017,est_un_P,Indic.Région5,AS EAU mensuelle,reservé SPR,PPA",6.927643879224282,43.65167661116342,1.0,1418.0,POINT (6.927643879224282 43.65167661116342)
1128,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6401004,80856982600015,ROCKSON NOUVELLE,ROCKSON NOUVELLE,Route Nationale 113,Les Fouitades,,13340,Rognac,stephane.toti@rockson.fr,878511,6270314,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,,,,,,,,,,,-,3670 - Traitement de surface de matières avec solvants organiques,1,STS - 2020-06-22,"a_PPC_2017,est_un_P",5.206944513084814,43.509454247685326,1.0,558.0,POINT (5.206944513084814 43.509454247685326)
1129,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6412523,34753136000035,RODRIGUEZ YACHTS,RODRIGUEZ YACHTS Shipyard chantier naval,Port Camille Rayon,100 avenue des Frères Roustan,,06220,Vallauris,shipyard@rodriguezyachts.com,1027820,6283519,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",7.058740971681333,43.57488976236636,1.0,1476.0,POINT (7.058740971681333 43.57488976236636)
1130,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité déchets,ICPE,6400546,33345433800018,ROSSI,ROSSI ,80 ZI de Beauchamp,,,84170,Monteux,adresse non renseignée,857663,6327358,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,3532 - Valorisation de déchets non dangereux,,WT - 2018-08-17,"est_un_P,a_PPC_2017,Indic.Région5",4.966874987987151,44.02755025245586,1.0,309.0,POINT (4.966874987987151 44.02755025245586)
1131,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400984,63648045100088,ROSTOCK,ROSTOCK,268 Avenue Pierre et Marie Curie,ZI Nord,,13340,Rognac,atac.logistique@gmail.com,891771,6244582,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.361273811536583,43.2746083269942,1.0,690.0,POINT (5.361273811536583 43.2746083269942)
1132,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6400503,48487014200011,ROUSSELOT Isle sur Sorgue SAS,ROUSSELOT,Chemin Moulin Premier,,,84800,L'Isle-sur-la-Sorgue,anthony-verne@rousselot.com,865228,6315979,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Oui,,Non concernée,,,,,,,,,,,-,3642 - Production d'aliments,1,SA - ,"est_un_P,Indic.Région5,AS EAU mensuelle,a_PPC_2017",5.057509888905302,43.92344021325239,1.0,432.0,POINT (5.057509888905302 43.92344021325239)
1133,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6404407,-,ROUTIERE DE PROVENCE,ROUTIERE DE PROVENCE,Centrale d'enrobage fixe de l'Estaque,Chemin de la Nerthe (Carriere Lafarge),,13016,Marseille,p.huguet@satr.eu,887611,6254038,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.313491686236149,43.360742791506304,1.0,649.0,POINT (5.313491686236149 43.360742791506304)
1134,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6400869,38695005900025,ROUTIERE DU MIDI,ROUTIERE DU MIDI SAINT CLEMENT,L'Ile et la Baraque,Parcelle E 73,,05600,Saint-Clément-sur-Durance,adresse non renseignée,984495,6401426,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.589428192614921,44.653732013771446,1.0,1326.0,POINT (6.589428192614921 44.653732013771446)
1135,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6410264,-,ROUTIERE DU MIDI,ROUTIERE DU MIDI ,L'Ile et La Baraque,Parcelles E 73/392/E1256,,05600,Saint-Clément-sur-Durance,adresse non renseignée,983621,6400551,Lambert 93,Oui,Non Seveso,Non,NEANT,E,Non,Non,,,,,,,,,,,,,-,,,,Indic.Région5,6.577916300267768,44.64621973896217,1.0,1314.0,POINT (6.577916300267768 44.64621973896217)
1136,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6400870,34907675200014,ROUTIERE DU MIDI,ROUTIERE DU MIDI GAP,Route de Marseille,B.P 24,,05000,Gap,yves.travail@eurovia.com,942340,6386574,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.050905256024798,44.53609657619834,1.0,1123.0,POINT (6.050905256024798 44.53609657619834)
1137,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6402052,34907675200014,ROUTIERE DU MIDI,ROUTIERE DU MIDI Boscodon,"Le Gravas, La Garenne",RN 94,,05200,Crots,olivier.le-saec@eurovia.com,972749,6387624,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.43385401150988,44.53430333847795,1.0,1258.0,POINT (6.43385401150988 44.53430333847795)
1138,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6401219,-,ROUTIERE DU MIDI,CARRIERE ROUTIERE DU MIDI CERVIERES,Clapes du Lasseron,,,05100,Cervières,adresse non renseignée,995224,6426382,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,Carrière,Non,,,,Indic.Région5,6.7394967201729195,44.873689794665836,1.0,1386.0,POINT (6.7394967201729195 44.873689794665836)
1139,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6412455,-,ROUTIERE DU MIDI,ROUTIERE DU MIDI,Station de Transit,lieux dits Le Roure et le Chenil,,05260,Saint-Jean-Saint-Nicolas,adresse non renseignée,955778,6401889,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.227775074308692,44.66905310923592,1.0,1199.0,POINT (6.227775074308692 44.66905310923592)
1140,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6412338,-,Routière du Midi (ex GUERIN),Routière du Midi (ex GUERIN),Lieu-dit DERBEZI,,,04340,Le Lauzet-Ubaye,adresse non renseignée,969604,6378710,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",6.389493721806423,44.4553560426476,1.0,1252.0,POINT (6.389493721806423 44.4553560426476)
1141,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6411257,-,ROUTIERE DU MIDI Baratier-Les Crots,ROUTIERE DU MIDI Baratier-Les Crots,Lieu-dit Grand Liou Crots Parcel C2633,Lieu-dit Drand Liou Baratier Parc ZA 1,,05200,Baratier,adresse non renseignée,976329,6389195,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.479738582320221,44.54702199007981,1.0,1266.0,POINT (6.479738582320221 44.54702199007981)
1142,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6411256,-,ROUTIERE DU MIDI Les Prelles,ROUTIERE DU MIDI Les Prelles,Lieu-dit Embourdines,Site de Prelles Parcelles A 3665 et 6252,,05120,Saint-Martin-de-Queyrières,adresse non renseignée,983206,6424181,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.586217451200497,44.85891208453091,1.0,1324.0,POINT (6.586217451200497 44.85891208453091)
1143,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6401662,-,ROUTIERE DU MIDI SAS,ROUTIERE DU MIDI VITROLLES,Parcelles C 1395 et  C 1705,Lieu dit l'Ile,,05110,Vitrolles,adresse non renseignée,935798,6371890,Lambert 93,Oui,Non Seveso,Non,1,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.961693664598653,44.40624794224333,1.0,1074.0,POINT (5.961693664598653 44.40624794224333)
1144,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6410751,-,Routière du Midi SAS,ROUTIERE DU MIDI,Lieu-dit Pellegrin,parcelle  section C28   (St Vincent les Forts),,04340,Ubaye-Serre-Ponçon,adresse non renseignée,963296,6375005,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.308332299513631,44.42444148617277,1.0,1227.0,POINT (6.308332299513631 44.42444148617277)
1145,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6412709,-,RPA,RPA,Avenue de la Méditerranée,,,13180,Gignac-la-Nerthe,adresse non renseignée,880600,6257100,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.228148719672053,43.390091306880656,1.0,587.0,POINT (5.228148719672053 43.390091306880656)
1146,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6401006,34758185200014,RTDH,RTDH,PORT PETROLIER DE FOS,TOUR VIGIE,,13270,Fos-sur-Mer,bcubadda@sarpindustries.fr,853397,6259998,Lambert 93,Oui,Seveso seuil bas,Oui,A,A,Oui,Oui,,Non concernée,2020-01-21 00:00:00,,,,,,,,,Pollution des sols et des eaux > 100 k€,Oui,3510 - Traitement de déchets dangereux,,WT - 2018-08-17,"Indic.Région5,est_un_P,a_PPC_2017",4.893529481816272,43.422540480661795,1.0,230.0,POINT (4.893529481816272 43.422540480661795)
1147,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6405490,32135235300023,S A GILARDI,CAVE GILARDI,ZAC DU PONT ROUT,,,83460,Les Arcs,qualite@gilardi.fr,982289,6267487,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.487055101239686,43.450378120363865,1.0,1267.0,POINT (6.487055101239686 43.450378120363865)
1148,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6405070,77561803600229,S.A.Boulangerie NEUHAUSER,NEUHAUSER,783 avenue MAJORAL JOUVE,,,84810,Aubignan,mrouxel@soufflet.com,862583,6334595,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"reservé SPR,Indic.Région5",5.030547424821785,44.091543184455006,1.0,397.0,POINT (5.030547424821785 44.091543184455006)
1149,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6401185,76820025500091,S.A.S GRANULATS VICAT,CARRIERE GRANULATS VICAT - Ex SAG,LA TOUR SUR TINEE,La Guardia,,06420,La Tour,adresse non renseignée,1036318,6323342,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,Carrière,Oui,,,,a_PPC_2017,7.1898987846454725,43.92875756440106,1.0,1526.0,POINT (7.1898987846454725 43.92875756440106)
1150,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6401317,-,S.A.S. DURANCE GRANULATS,CARRIERE DURANCE GRANULATS Chapeliers,Chapeliers,Route de la Durance,,13860,Peyrolles-en-Provence,audrey.marchand@eurovia.com,907362,6287351,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,,Carrière à ciel ouvert en eau,,,,,,,,,,Carrière,Oui,,,,a_PPC_2017,5.570251412539933,43.654824061191725,1.0,848.0,POINT (5.570251412539933 43.654824061191725)
1151,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6406815,31261306000069,S.A.S. DURANCE GRANULATS,CARRIERE DURANCE GRANULATS MALESPINE 2,Lieu-dit La Malespine,Route de Gréasque - RD 46 A,,13120,Gardanne,audrey.marchand@eurovia.com,902183,6264603,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,Carrière,Non,,,,"a_PPC_2017,Indic.Région5",5.497187174180079,43.45175281299434,1.0,820.0,POINT (5.497187174180079 43.45175281299434)
1152,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Marseille,ICPE,6405158,-,S.I.I.,S.I.I.,Zac de la Floride,,,13700,Marignane,adresse non renseignée,878225,6257897,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,5.199136236575567,43.39785745061443,1.0,543.0,POINT (5.199136236575567 43.39785745061443)
1153,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400292,18060001700040,SA ACA - Sté Aéroport de la Côte d'Azur,AEROPORT CANNES MANDELIEU,245 avenue françis Toner,,,06150,Cannes,adresse non renseignée,1019644,6279991,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,PPA",6.955499129471758,43.54691931005007,1.0,1446.0,POINT (6.955499129471758 43.54691931005007)
1154,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6410579,-,SA ALLAMANNO,CARRIERE ALLAMANNO,Fond de Rame,,,05310,Champcella,allamanno.regis@allamanno.fr,983229,6410965,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,,Carrière à ciel ouvert en eau,,,,,,,,,,Carrière,Oui,,,,Indic.Région5,6.578928312271428,44.74003902134474,1.0,1316.0,POINT (6.578928312271428 44.74003902134474)
1155,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6400226,-,SA COLAS MIDI MEDITERRANEE,CENTRALE COLAS - Saint Raphäel,Quartier des Grands Caous,Boulouris,,83530,Saint-Raphaël,adresse non renseignée,1009339,6266858,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.820323783907664,43.433468774510295,1.0,1402.0,POINT (6.820323783907664 43.433468774510295)
1156,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6412622,32936852600276,SA COLAS MIDI MEDITERRANEE,COLAS (site de Lazard),Route de la Durance,Lieu-dit Les Signores,,04100,Manosque,adresse non renseignée,926997,6305245,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.821351073021749,43.80971750015781,1.0,973.0,POINT (5.821351073021749 43.80971750015781)
1157,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6401397,32936852600607,SA COLAS MIDI MEDITERRANEE,CENTRALE COLAS - Callas,Le Petit Clos Pouiri,,,83830,Callas,adresse non renseignée,987580,6277530,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.557912313500764,43.538521951923784,1.0,1303.0,POINT (6.557912313500764 43.538521951923784)
1158,PROVENCE-ALPES-COTE D'AZUR,DDPP 84,SSPAE 84,SSPAE,ICPE,6401098,-,SA Jean LAVAUX et CIE,SA Jean LAVAUX et CIE,,,,84110,Sablet,adresse non renseignée,860476,6345754,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,5.007786834591446,44.192433072950735,1.0,370.0,POINT (5.007786834591446 44.192433072950735)
1159,PROVENCE-ALPES-COTE D'AZUR,DDPP 84,SSPAE 84,SSPAE,ICPE,6405807,70562041700026,SA PERRIN ET Fils,SA PERRIN ET Fils,Quartier du Gres,Route de Jonquière,,84100,Orange,adresse non renseignée,844455,6339387,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.80559353218079,44.13862376153393,1.0,115.0,POINT (4.80559353218079 44.13862376153393)
1160,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6410525,-,SA PROVENCALE DES FERRAILLES,RECUP PROFER 2 (nouveau site),151 Montée Batterie de la Montagne,,,83500,La Seyne-sur-Mer,adresse non renseignée,933919,6228519,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.872631833236316,43.11763910048879,1.0,1002.0,POINT (5.872631833236316 43.11763910048879)
1161,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6406601,-,SA VICAT,EXP  VICAT,lieu-dit La Couala,,,06440,Blausasc,adresse non renseignée,1050953,6310484,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,7.363017862257734,43.80608610954717,1.0,1596.0,POINT (7.363017862257734 43.80608610954717)
1162,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6413515,-,SAB,Carriere SAB Aspremont,Lieu dit La Condamine,,,05140,Aspremont,nicolas.piarry@hotmail.com,918035,6381171,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",5.74281908916543,44.495515427997425,1.0,918.0,POINT (5.74281908916543 44.495515427997425)
1163,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6411079,32982345400015,SAB SAS,SAB SAS site de Les Vernes,Zone Artisanale,Lieu dit: Les Vernes,,05400,La Roche-des-Arnauds,adresse non renseignée,931689,6388805,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.917978240675535,44.55978959354614,1.0,1047.0,POINT (5.917978240675535 44.55978959354614)
1164,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6411907,-,SACHA (VNF ancien expl),SACHA (ex VNF) - SLIPWAY,45 Chemin de Barriol,,,13200,Arles,arnaud.damiani@sacha.arles.com,830144,6286970,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.61338338227214,43.66980152688439,1.0,8.0,POINT (4.61338338227214 43.66980152688439)
1165,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Risque,ICPE,6409265,39423249000018,SACTP-Olivero,SACTP-Olivero,Zone Industrielle,,,04400,Saint-Pons,adresse non renseignée,987626,6371729,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",6.611750487573648,44.385386058668075,1.0,1335.0,POINT (6.611750487573648 44.385386058668075)
1166,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6410178,35052765100011,SAEM LES ECRINS,,,,,05290,Puy-Saint-Vincent,adresse non renseignée,974284,6418677,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",6.470325580611765,44.81299545090744,1.0,1264.0,POINT (6.470325580611765 44.81299545090744)
1167,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6411245,48011152500220,SAFETY - KLEEN FRANCE,SAFETY-KLEEN France,AV ZI 5EME AVENUE,LID 14EME RUE,,06510,Carros,jbernard@sk-europe.com,1037698,6308684,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,7.19736083965842,43.796374420858704,1.0,1535.0,POINT (7.19736083965842 43.796374420858704)
1168,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6410795,-,SAFETY KLEEN France,SAFETY KLEEN France,Le Cadestau RN 113,,,13127,Vitrolles,Remi.Boisson@safetykleen-int.com,880340,6266792,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,,,,,,,,,,,-,3550 - stockage temporaire de déchets,,WT - 2018-08-17,est_un_P,5.228316177354365,43.477317356617185,1.0,588.0,POINT (5.228316177354365 43.477317356617185)
1169,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,6402204,40334373400014,SAINT LAURENT METAUX  (EX N3),SAINT LAURENT METAUX  (EX N3),ZAC Saint-Estève,,,06640,Saint-Jeannet,adresse non renseignée,1036333,6302915,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,7.176637307356655,43.74518513762853,1.0,1513.0,POINT (7.176637307356655 43.74518513762853)
1170,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle DACEN,ICPE,100002090,40334373400063,SAINT LAURENT METAUX (SCLAVO),,ZONE INDUSTRIELLE - 362 - 12ème Rue - 4eme Avenue,,,06510,Carros,ut-06.dreal-paca@developpement-durable.gouv.fr,1038032,6308542,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,,7.201410588574056,43.794938629187776,1.0,1541.0,POINT (7.201410588574056 43.794938629187776)
1171,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400619,60205674900123,SAINT LOUIS SUCRE,SAINT LOUIS SUCRE (EX GENERALE SUCRIERE),336 RUE DE LYON,,,13015,Marseille,MARIEHELENE.CHASTAN@saintlouis-sucre.fr,891750,6251372,Lambert 93,Oui,Non Seveso,Non,NEANT,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,est_un_P,AS EAU mensuelle,PPA,a_PPC_2017",5.363517130171719,43.33566743195459,1.0,699.0,POINT (5.363517130171719 43.33566743195459)
1172,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6400402,31237907600069,SAINT-GOBAIN ISOVER,ISOVER SAINT GOBAIN,B.P. 202 - Zone industrielle,Rue du Portugal,,84107,Orange,Fabrice.Spath@saint-gobain.com,847389,6338295,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Oui,"Sous quota CO2,TGAP Air",Non concernée,2017-09-19 00:00:00,,,,,,,,,Pollution des sols et des eaux > 100 k€,Oui,3340 - Fusion de matières minérales,,GLS - 2012-03-08,"reservé SPR,AS EAU mensuelle,est_un_P,a_PPC_2017,Indic.Région5",4.841935116326857,44.12818788413483,1.0,147.0,POINT (4.841935116326857 44.12818788413483)
1173,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400426,72298018200025,SALAVERT,Casse-auto SALAVERT AUTO,Rond-Point Pompadour,,,84840,Lapalud,salavert@wanadoo.fr,834707,6356648,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,4.688400807708798,44.29589247875649,1.0,32.0,POINT (4.688400807708798 44.29589247875649)
1174,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6409163,33839278000049,SAMUEL Régis Paul,SAMUEL Régis Paul,Lieu-dit Tirasse,,,04200,Mison,adresse non renseignée,928386,6355478,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",5.8612135087399215,44.261075500793076,1.0,994.0,POINT (5.8612135087399215 44.261075500793076)
1175,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6406544,-,SAN Ouest Provence,CENTRE DE TRANSFERT DE PORT SAINT LOUIS,Rue Max Dormoy - ZA de Malebarge,,,13230,Port-Saint-Louis-du-Rhône,adresse non renseignée,846992,6256494,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.813501502919639,43.39237824315907,1.0,122.0,POINT (4.813501502919639 43.39237824315907)
1176,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6406543,-,SAN Ouest Provence,CENTRE DE TRANSFERT DE GRANS,Lieudit La Toupinière,,,13450,Grans,adresse non renseignée,863140,6280892,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",5.020343742109143,43.608296006400984,1.0,386.0,POINT (5.020343742109143 43.608296006400984)
